ratingKey,title,addedAt,duration,durationHuman,guid,playlistType,smart,summary,type,items.addedAt,items.audienceRating,items.audienceRatingImage,items.contentRating,items.duration,items.durationHuman,items.editionTitle,items.episodeNumber,items.grandparentGuid,items.grandparentRatingKey,items.grandparentTitle,items.guid,items.hasCommercialMarker,items.hasCreditsMarker,items.hasIntroMarker,items.locations,items.originalTitle,items.originallyAvailableAt,items.parentGuid,items.parentRatingKey,items.parentTitle,items.parentYear,items.rating,items.ratingImage,items.ratingKey,items.seasonEpisode,items.seasonNumber,items.studio,items.summary,items.tagline,items.title,items.titleSort,items.type,items.userRating,items.year,items.media.aspectRatio,items.media.audioChannels,items.media.audioCodec,items.media.audioProfile,items.media.bitrate,items.media.container,items.media.duration,items.media.hdr,items.media.height,items.media.isOptimizedVersion,items.media.videoCodec,items.media.videoFrameRate,items.media.videoProfile,items.media.videoResolution,items.media.width
,,,,,,,,,,2025-05-21T21:49:05,7.8,themoviedb://image.rating,TV-MA,2971343,50 mins,,3,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72873ae781002dd15642,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E03.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36527,s03e03,3,,"As Fisk moves into swanky new digs amid a public outcry, Matt wrestles with how far he's ready to go to right this wrong. Dex's aim comes into focus.",,No Good Deed,No Good Deed,episode,,2018,1.78,2,mp3,,1124,avi,2971343,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:06,8.5,themoviedb://image.rating,TV-MA,3263635,54 mins,,4,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72883ae781002dd1564a,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E04.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36528,s03e04,3,,"While Matt infiltrates a prison to find information on the Albanians, Fisk puts Dex in his crosshairs and a fed-up Foggy goes on the offensive.",,Blindsided,Blindsided,episode,,2018,1.78,2,mp3,,1151,avi,3263635,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.0,themoviedb://image.rating,TV-MA,2965337,49 mins,,5,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72883ae781002dd15652,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E05.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36529,s03e05,3,,"To quell the rising backlash over his release, Fisk serves up a scapegoat to the FBI. Dex misses the mark when he runs into a woman from his past.",,The Perfect Game,Perfect Game,episode,,2018,1.78,2,mp3,,1126,avi,2965337,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.5,themoviedb://image.rating,TV-MA,3255627,54 mins,,6,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72893ae781002dd1565a,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E06.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36530,s03e06,3,,"Driven to the edge, Dex loses his way until he's offered a lifeline by Fisk. Matt comes to Karen for help, which she agrees to give -- on one condition.",,The Devil You Know,Devil You Know,episode,,2018,1.78,2,mp3,,1153,avi,3255627,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,7.8,themoviedb://image.rating,TV-MA,2989361,50 mins,,7,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72893ae781002dd15662,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E07.WEBRip.XviD-FUM..avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36531,s03e07,3,,"The press crucifies Daredevil after the attack on the Bulletin, and Agent Nadeem suspects the FBI paid too high a price for Fisk's cooperation.",,Aftermath,Aftermath,episode,,2018,1.78,2,mp3,,1118,avi,2989361,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.3,themoviedb://image.rating,TV-MA,3019350,50 mins,,8,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd728a3ae781002dd1566c,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E08.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36532,s03e08,3,,"A desperate Dex reaches out for help, Matt forms an uneasy alliance with Agent Nadeem, and Karen concocts a dangerous plan to provoke Fisk.",,Upstairs/Downstairs,Upstairs/Downstairs,episode,,2018,1.78,2,mp3,,1316,avi,3019350,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.2,themoviedb://image.rating,TV-MA,3233564,54 mins,,9,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd728c3ae781002dd1567a,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E09.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36533,s03e09,3,,Matt's already shaky world tilts when he learns a shocking truth. Karen runs for her life. Nadeem discovers how deep Fisk's influence runs.,,Revelations,Revelations,episode,,2018,1.78,2,mp3,,1165,avi,3233564,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,7.9,themoviedb://image.rating,TV-MA,2767098,46 mins,,10,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd728e3ae781002dd15688,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E10.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36534,s03e10,3,,"Hunted by Fisk and haunted by mistakes from her past, Karen seeks refuge at the church. Matt finally gets his shot, and Dex goes in for the kill.",,Karen,Karen,episode,,2018,1.78,2,mp3,,1153,avi,2767098,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.2,themoviedb://image.rating,TV-MA,2985357,50 mins,,11,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72903ae781002dd15696,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E11.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36535,s03e11,3,,"Dex tries to run his prey to ground, Nadeem's conscience kicks in, and Fisk looks to recover a gift from Vanessa seized during his incarceration.",,Reunion,Reunion,episode,,2018,1.78,2,mp3,,1302,avi,2985357,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.4,themoviedb://image.rating,TV-MA,3315687,55 mins,,12,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72913ae781002dd1569f,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E12.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36536,s03e12,3,,Fisk’s long-awaited reunion doesn't go as planned. Nelson & Murdock take on a new client who holds key information on Kingpin.,,One Last Shot,One Last Shot,episode,,2018,1.78,2,mp3,,1135,avi,3315687,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2025-05-21T21:49:08,8.5,themoviedb://image.rating,TV-MA,3237609,54 mins,,13,plex://show/5d9c084f02391c001f586760,36523,Marvel's Daredevil,plex://episode/5fbd72923ae781002dd156a7,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Daredevil/Daredevil S03/Marvels.Daredevil.S03E13.WEBRip.XviD-FUM.avi,,2018-10-19,plex://season/602e645bc9d11c002dbcb39b,36524,Season 3,,,,36537,s03e13,3,,"In the season finale, Matt prepares to cross the line, as Dex becomes more dangerous than ever and Fisk enacts his endgame.",,A New Napkin,New Napkin,episode,,2018,1.78,2,mp3,,1164,avi,3237609,False,360,False,mpeg4,24p,advanced simple,sd,640
,,,,,,,,,,2021-11-03T05:06:29,7.6,themoviedb://image.rating,TV-MA,3775546,1 hr 3 mins,,1,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/6024f2058a8f5b002d621adf,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E01.WEB.x264-PHOENiX.mkv,,2021-04-18,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17234,s01e01,1,,"After answering a call about a neighborhood prowler, Detective Mare Sheehan shoulders her chief’s directive to revive an unsolved missing person’s case amid increased community pressure. Later, while her loved ones celebrate her ex-husband Frank’s engagement, Mare attends a celebration for her legendary high school basketball win and connects with Richard, a professor who’s new in town.",,Miss Lady Hawk Herself,Miss Lady Hawk Herself,episode,,,1.78,2,aac,lc,799,mkv,3775546,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T05:06:19,7.9,themoviedb://image.rating,TV-MA,3576318,1 hr,,2,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/60464d80e9974a002c2c7b50,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E02.WEB.x264-PHOENiX.mkv,,2021-04-25,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17235,s01e02,1,,"Mare visits a grisly murder scene before informing the victim’s enraged father. As a video from the night of the crime surfaces, Mare questions suspects in the case and gives an icy welcome to County Detective Colin Zabel, who’s been called in to assist. Later, Mare bumps heads with locals and airs concerns about her grandson Drew in light of her late son’s mental health struggles.",,Fathers,Fathers,episode,,,1.78,2,aac,lc,671,mkv,3576318,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T05:06:11,7.7,themoviedb://image.rating,TV-MA,3682942,1 hr 1 min,,3,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/60464d81e9974a002c2c7b51,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E03.720p.WEB.x265-MiNX.mkv,,2021-05-02,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17236,s01e03,1,,"As Mare and Colin parse new physical evidence, phone records lead to an unlikely suspect. After lashing out at Helen about a possible custody fight over Drew, Mare receives some unprompted advice from Richard on how to move forward with Carrie. Later, Kenny and Mare face the consequences of their misguided attempts to protect their families.",,Enter Number Two,Enter Number Two,episode,,,1.78,2,aac,lc,498,mkv,3682942,False,720,False,hevc,24p,main,720,1280
,,,,,,,,,,2021-11-03T05:06:05,7.8,themoviedb://image.rating,TV-MA,3551113,59 mins,,4,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/60464d81e9974a002c2c7b5b,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E04.WEB.x264-PHOENiX[eztv.re].mkv,,2021-05-09,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17237,s01e04,1,,"With Mare forced to take a backseat on the case, Colin presses a local priest about the vague circumstances that prompted his transfer to the parish. Meanwhile, an anonymous call gives Dawn hope that Katie might still be alive.",,Poor Sisyphus,Poor Sisyphus,episode,,,1.78,2,aac,lc,650,mkv,3551113,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T05:05:57,8.1,themoviedb://image.rating,TV-MA,3663091,1 hr 1 min,,5,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/60464d82e9974a002c2c7b64,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E05.WEB.x264-PHOENiX.mkv,,2021-05-16,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17238,s01e05,1,,"In her mandated therapy, Mare opens up about her family’s history with mental health struggles. Meanwhile, Lori tries to get to the bottom of her son’s outburst at school, and later, Mare meets with a semi-retired source to help find a possible connection to her three cases.",,Illusions,Illusions,episode,,,1.78,2,aac,lc,677,mkv,3663091,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T05:05:49,7.7,themoviedb://image.rating,TV-MA,3663561,1 hr 1 min,,6,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/60464d82e9974a002c2c7b71,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E06.WEB.x264-PHOENiX.mkv,,2021-05-23,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17239,s01e06,1,,"After a heroic rescue lands her in the hospital, Mare awakes to the unshakeable pain of losing a friend. Then, given a second chance by Chief Carter, Mare reevaluates old suspects, which leads to a shocking clue. Meanwhile, Richard visits Mare in hopes of deepening their relationship, and Lori confides in her best friend about recent family troubles.",,Sore Must Be the Storm,Sore Must Be the Storm,episode,,,1.78,2,aac,lc,716,mkv,3663561,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T05:05:41,8.1,themoviedb://image.rating,TV-MA,4565840,1 hr 16 mins,,7,plex://show/5e21a3bafa5376004190dccc,17232,Mare of Easttown,plex://episode/607f07a6a7d1c200352f50f9,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Mare of Easttown/Mare.of.Easttown.S01E07.WEB.x264-PHOENiX[eztv.re].mkv,,2021-05-30,plex://season/602e78c091bd55002cf9bc86,17233,Season 1,,,,17240,s01e07,1,,"When her investigation takes a series of devastating turns, Mare's friends and family members process the fallout as she attempts to finally find her own way forward.",,Sacrament,Sacrament,episode,,,1.78,2,aac,lc,766,mkv,4565840,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T04:54:33,7.2,themoviedb://image.rating,TV-14,3019584,50 mins,,1,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6036b25e24d3c5002ed2447f,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E01.Episode.1.1080p.DSNP.WEB-DL.DDP5.1.H.264-EVO.mkv,,2021-06-09,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17082,s01e01,1,,"After stealing the Tesseract in ""Avengers: Endgame,"" Loki lands before the Time Variance Authority.",,Glorious Purpose,Glorious Purpose,episode,,,1.78,6,eac3,,6603,mkv,3019584,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-11-03T04:53:29,7.9,themoviedb://image.rating,TV-14,3192312,53 mins,,2,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/609427baa2651f0035f5f178,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E02.WEB.x264-PHOENiX[eztv.re].mkv,,2021-06-16,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17083,s01e02,1,,"Mobius puts Loki to work, but not everyone at TVA is thrilled about the God of Mischief's presence.",,The Variant,Variant,episode,,,1.78,2,aac,lc,615,mkv,3192312,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T04:53:22,7.4,themoviedb://image.rating,TV-14,2458197,41 mins,,3,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/609427baa2651f0035f5f177,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E03.WEB.x264-PHOENiX.mkv,,2021-06-23,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17084,s01e03,1,,"Loki finds out The Variant's plans, but he has his own that will forever alter both their destinies.",,Lamentis,Lamentis,episode,,,1.78,2,aac,lc,703,mkv,2458197,False,400,False,h264,24p,high,sd,720
,,,,,,,,,,2021-11-03T04:53:17,8.2,themoviedb://image.rating,TV-14,2860960,48 mins,,4,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/609427baa2651f0035f5f176,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E04.1080p.HEVC.x265-MeGusta[eztv.re].mkv,,2021-06-30,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17085,s01e04,1,,Frayed nerves and paranoia infiltrate the TVA as Mobius and Hunter B-15 search for Loki and Sylvie.,,The Nexus Event,Nexus Event,episode,,,1.78,6,eac3,,1181,mkv,2860960,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2021-11-03T04:53:06,8.2,themoviedb://image.rating,TV-14,2909291,48 mins,,5,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/609427baa2651f0035f5f175,False,True,True,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E05.Journey.Into.Mystery.1080p.DSNP.WEB-DL.DDP5.1.H.264-EVO.mkv,,2021-07-07,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17086,s01e05,1,,"Loki tries to escape The Void, a desolate purgatory where he meets variant versions of himself.",,Journey Into Mystery,Journey Into Mystery,episode,,,1.78,6,eac3,,6653,mkv,2909291,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-11-03T04:52:04,8.1,themoviedb://image.rating,TV-14,2722291,45 mins,,6,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/609427baa2651f0035f5f174,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S01/Loki.S01E06.For.All.Time.Always.1080p.DSNP.WEB-DL.DDP5.1.H.264-EVO[eztv.re].mkv,,2021-07-14,plex://season/6036b25e24d3c5002ed2446a,17081,Season 1,,,,17087,s01e06,1,,The clock is ticking in the season finale which finds Loki and Sylvie on a date with destiny.,,For All Time. Always.,For All Time. Always.,episode,,,1.78,6,eac3,,6414,mkv,2722291,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2024-04-24T07:22:32,8.4,themoviedb://image.rating,TV-14,2715729,45 mins,,1,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/64644b2e400acb098afda76e,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E01 - Ouroboros.mkv,,2023-10-05,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30198,s02e01,2,,"Loki finds himself lost to time and torn, quite literally, between past, present and future.",,Ouroboros,Ouroboros,episode,,2023,1.78,6,aac,lc,1238,mkv,2715729,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-04-24T07:22:33,7.7,themoviedb://image.rating,TV-14,2958812,49 mins,,2,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6464f168153b1a4b54b1ef17,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E02 - Breaking Brad.mkv,,2023-10-12,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30199,s02e02,2,,"With the TVA on the verge of a temporal meltdown, Loki & Mobius will stop at nothing to find Sylvie.",,Breaking Brad,Breaking Brad,episode,,2023,1.78,6,aac,lc,1146,mkv,2958812,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-04-24T07:22:34,7.7,themoviedb://image.rating,TV-14,3212693,54 mins,,3,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6464f168153b1a4b54b1ef16,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E03 - 1893.mkv,,2023-10-19,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30200,s02e03,2,,Loki & Mobius go on the hunt to find everyone’s favorite cartoon clock as they try to save the TVA.,,1893,1893,episode,,2023,1.78,6,aac,lc,1074,mkv,3212693,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-04-24T07:22:34,7.7,themoviedb://image.rating,TV-14,2891733,48 mins,,4,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6464f168153b1a4b54b1ef15,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E04 - Heart of the TVA.mkv,,2023-10-26,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30201,s02e04,2,,"The TVA's Loom nears catastrophic failure but Loki, Mobius and Sylvie have a He Who Remains variant.",,Heart of the TVA,Heart of the TVA,episode,,2023,1.78,6,aac,lc,1090,mkv,2891733,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-04-24T07:22:36,8.2,themoviedb://image.rating,TV-14,2676437,45 mins,,5,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6464f168153b1a4b54b1ef14,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E05 - Science--Fiction.mkv,,2023-11-02,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30202,s02e05,2,,"Loki traverses dying timelines in an attempt to find his friends, but Reality is not what it seems.",,Science/Fiction,Science/Fiction,episode,,2023,1.78,6,aac,lc,1117,mkv,2676437,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2024-04-24T07:22:37,8.7,themoviedb://image.rating,TV-14,3366783,56 mins,,6,plex://show/5d9c090effd9ef001e99ed55,17080,Loki,plex://episode/6464f168153b1a4b54b1ef13,False,True,False,/volume1/PLEX_MEDIA/TV Shows/Loki/S02/Loki - S02E06 - Glorious Purpose.mkv,,2023-11-09,plex://season/6464f167153b1a4b54b1eeea,30197,Season 2,,,,30203,s02e06,2,,Loki learns the true nature of 'glorious purpose' as he rectifies the past.,,Glorious Purpose,Glorious Purpose,episode,,2023,1.78,6,aac,lc,1264,mkv,3366783,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2021-11-03T03:44:51,7.7,themoviedb://image.rating,TV-14,2640936,44 mins,,1,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf934,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 01 - Pilot.avi,,2004-11-16,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16435,s01e01,1,,"Dr. Gregory House, a brilliant diagnostician but devoid of bedside  manner, and his elite team of young medical experts rush to save the  life of a kindergarten teacher who started  speaking gibberish and passed out in front of her class.",,Pilot,Pilot,episode,,,1.78,2,mp3,,1099,avi,2640936,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:44:41,7.4,themoviedb://image.rating,TV-14,2592312,43 mins,,2,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf924,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 02 - Paternity.avi,,2004-11-23,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16436,s01e02,1,,Dr. House goes with his gut and performs an unethical act to prove what he suspects to be the link to a teenage lacrosse player's illness in order to save the boy's life.,,Paternity,Paternity,episode,,,1.78,2,mp3,,1120,avi,2592312,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:44:32,7.3,themoviedb://image.rating,TV-14,2648279,44 mins,,3,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf930,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 03 - Occam's Razor.avi,,2004-11-30,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16437,s01e03,1,,"Dr. House and his team race to save a young man who may have not one, but two illnesses killing him.",,Occam's Razor,Occam's Razor,episode,,,1.78,2,mp3,,1096,avi,2648279,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:44:22,7.5,themoviedb://image.rating,TV-14,2609234,43 mins,,4,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf918,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 04 - Maternity.avi,,2004-12-07,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16438,s01e04,1,,A maternity ward epidemic forces House to decide whether to save the life of one child over another.,,Maternity,Maternity,episode,,,1.78,2,mp3,,1112,avi,2609234,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:44:13,7.4,themoviedb://image.rating,TV-14,2640936,44 mins,,5,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf928,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 05 - Damned If You Do.avi,,2004-12-14,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16439,s01e05,1,,"Dr. House's approach is questioned when he treats a nun for what he believes to be an allergy, not realizing the nun's past is coming back to haunt her.",,Damned If You Do,Damned If You Do,episode,,,1.78,2,mp3,,1099,avi,2640936,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:44:03,7.8,themoviedb://image.rating,TV-14,2622956,44 mins,,6,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf920,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 06 - The Socratic Method.avi,,2004-12-21,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16440,s01e06,1,,The case of a schizophrenic mom with a deadly disease and her teenage son who have traded caretaking roles holds a special interest for Dr. House.,,The Socratic Method,Socratic Method,episode,,,1.78,2,mp3,,1107,avi,2622956,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:43:54,7.4,themoviedb://image.rating,TV-14,2634768,44 mins,,7,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf92c,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 07 - Fidelity.avi,,2004-12-28,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16441,s01e07,1,,Dr. House's diagnosis of a married woman with a rare sleep disorder forces her and her husband to examine their marriage and question their trust for each other.,,Fidelity,Fidelity,episode,,,1.78,2,mp3,,1102,avi,2634768,False,352,False,mpeg4,24p,advanced simple,sd,624
,,,,,,,,,,2021-11-03T03:43:44,7.4,themoviedb://image.rating,TV-14,2631096,44 mins,,8,plex://show/5d9c086c02391c001f5891b7,16433,House,plex://episode/5d9c12773c3f87001f3bf91c,False,False,False,/volume1/PLEX_MEDIA/TV Shows/House MD/Season 1/House MD Season 1 Episode 08 - Poison.avi,,2005-01-25,plex://season/602e67adc47d69002c8bab9a,16434,Season 1,,,,16442,s01e08,1,,"House and his team have to act fast when a high school student is admitted with a mysterious and lethal poisoning, especially when they discover more teens have been diagnosed with the same deadly illness.",,Poison,Poison,episode,,,1.78,2,mp3,,1103,avi,2631096,False,352,False,mpeg4,24p,advanced simple,sd,624
